customer_id,legacy_customer_id,first_name,last_name,date_of_birth,gender,email,phone,registration_date,acquisition_channel,home_city,province,customer_segment,loyalty_status,customer_status
CUS-008708,8708.0,Aisha,Naidoo,1949-02-26,Female,aisha.naidoo8708@example.com,27699093474,2018-03-14,Website,Cape Town,Western Cape,Emerging,,Active
CUS-008709,8709.0,Daniel,Naidoo,1986-10-20,Prefer not to say,daniel.naidoo8709@example.com,27750528578,2022-05-27,Mobile,Stellenbosch,Western Cape,High Value,,Active
CUS-008710,8710.0,Kagiso,Williams,1964-05-01,Male,kagiso.williams8710@example.com,27675637063,2021-06-06,Website,Sandton,Gauteng,Emerging,Bronze,Active
CUS-008711,8711.0,Zanele,Mokoena,1986-10-31,Male,zanele.mokoena8711@example.com,27742334983,2018-07-31,Store,Umhlanga,KwaZulu-Natal,High Value,Silver,Active
CUS-008712,8712.0,Lerato,Williams,1960-10-13,Male,lerato.williams8712@example.com,27761443142,2022-11-23,Store,Gqeberha,Eastern Cape,Emerging,Silver,Active
CUS-008713,,Aisha,Williams,1981-04-24,Female,aisha.williams8713@example.com,27830438682,2025-07-20,Store,Sandton,Gauteng,Emerging,Silver,Active
CUS-008714,,Nomsa,Mokoena,1983-11-29,Male,nomsa.mokoena8714@example.com,27797384412,2025-02-25,Store,Sandton,Gauteng,High Value,Bronze,Active
CUS-008715,,Naledi,Mthembu,1975-04-27,Female,naledi.mthembu8715@example.com,27862982242,2024-02-19,Store,Umhlanga,KwaZulu-Natal,Core,Bronze,At Risk
CUS-008716,8716.0,Aisha,Williams,,Male,,27645565770,2019-01-15,Marketplace,Umhlanga,KwaZulu-Natal,Core,,Active
CUS-008717,,Michael,Mthembu,1993-02-05,Male,michael.mthembu8717@example.com,27640952905,2025-01-22,Mobile,Durban,KwaZulu-Natal,High Value,,Inactive
CUS-008718,,Thabo,Naidoo,1996-05-27,Male,thabo.naidoo8718@example.com,27645368313,2024-02-23,Referral,Stellenbosch,Western Cape,High Value,Silver,Active
CUS-008719,8719.0,Aisha,Mokoena,1965-08-20,Female,aisha.mokoena8719@example.com,27660599837,2020-12-13,Website,Cape Town,Western Cape,High Value,Silver,Inactive
CUS-008720,,Michael,Nkosi,,Prefer not to say,michael.nkosi8720@example.com,,2026-03-24,Marketplace,Stellenbosch,Western Cape,Standard,,Active
CUS-008721,8721.0,Naledi,Botha,,Female,naledi.botha8721@example.com,27676638124,2019-07-25,Website,Sandton,Gauteng,High Value,Silver,Active
CUS-008722,8722.0,Sipho,Mthembu,1994-08-25,Prefer not to say,sipho.mthembu8722@example.com,27889419046,2022-10-19,Store,Sandton,Gauteng,Standard,Silver,Active
CUS-008723,8723.0,Kagiso,Williams,1978-02-24,Female,kagiso.williams8723@example.com,27893099206,2021-11-30,Store,Bloemfontein,Free State,Core,Bronze,At Risk
CUS-008724,,Thabo,Nkosi,1954-07-20,Prefer not to say,thabo.nkosi8724@example.com,27737294299,2023-06-16,Referral,Polokwane,Limpopo,High Value,Gold,Inactive
CUS-008725,8725.0,Naledi,Smith,,Male,naledi.smith8725@example.com,,2022-05-06,Marketplace,Polokwane,Limpopo,Standard,,Active
CUS-008726,8726.0,Thabo,Smith,1971-09-14,Male,thabo.smith8726@example.com,27724506374,2021-01-03,Website,Bloemfontein,Free State,Standard,Bronze,Active
CUS-008727,,Thabo,Dlamini,1996-01-24,Female,thabo.dlamini8727@example.com,27762080274,2025-09-05,Mobile,Pretoria,Gauteng,High Value,Bronze,Active
CUS-008728,8728.0,Naledi,Khumalo,,Female,naledi.khumalo8728@example.com,27785148860,2021-11-04,Store,Stellenbosch,Western Cape,High Value,Gold,Active
CUS-008729,8729.0,Aisha,Williams,1948-07-24,Male,aisha.williams8729@example.com,27742860770,2018-07-28,Store,Durban,KwaZulu-Natal,Emerging,Bronze,Active
CUS-008730,,Kagiso,Smith,,Female,,,2024-01-18,Marketplace,Gqeberha,Eastern Cape,Standard,Bronze,Active
CUS-008731,8731.0,Thabo,Botha,1960-02-19,Male,thabo.botha8731@example.com,27716753401,2020-12-18,Store,Sandton,Gauteng,Standard,Silver,Active
CUS-008732,,Naledi,Williams,2000-01-18,Female,naledi.williams8732@example.com,27610011509,2024-06-27,Website,Gqeberha,Eastern Cape,High Value,Silver,Active
CUS-008733,8733.0,Daniel,Smith,1975-08-28,Male,daniel.smith8733@example.com,27845740612,2020-07-13,Website,Midrand,Gauteng,Core,,Active
CUS-008734,8734.0,Kagiso,Naidoo,1961-01-28,Female,kagiso.naidoo8734@example.com,27773612443,2020-10-12,Website,Umhlanga,KwaZulu-Natal,Standard,,Active
CUS-008735,,Sipho,Botha,1967-01-18,Male,sipho.botha8735@example.com,27669238384,2024-07-20,Store,Midrand,Gauteng,Emerging,,Inactive
CUS-008736,,Lerato,Nkosi,1960-09-21,Male,lerato.nkosi8736@example.com,27805998591,2023-08-27,Mobile,Umhlanga,KwaZulu-Natal,High Value,Silver,Active
CUS-008737,,Zanele,Mokoena,1997-02-16,Female,zanele.mokoena8737@example.com,27785995520,2024-11-12,Website,Sandton,Gauteng,Standard,Bronze,At Risk
CUS-008738,8738.0,Sipho,Botha,,Female,,,2019-07-02,Marketplace,Sandton,Gauteng,Core,,Active
CUS-008739,8739.0,Kagiso,Botha,1990-09-07,Prefer not to say,kagiso.botha8739@example.com,27862647667,2018-07-24,Store,Stellenbosch,Western Cape,High Value,Bronze,Active
CUS-008740,8740.0,Thabo,Naidoo,1954-03-16,Prefer not to say,thabo.naidoo8740@example.com,27663544019,2018-10-12,Website,Umhlanga,KwaZulu-Natal,High Value,,Inactive
CUS-008741,8741.0,Nomsa,Khumalo,1976-04-03,Male,nomsa.khumalo8741@example.com,27801695484,2018-09-28,Referral,Johannesburg,Gauteng,Standard,,Active
CUS-008742,,Lerato,Mthembu,2000-07-29,Female,lerato.mthembu8742@example.com,27724736719,2025-01-18,Website,Midrand,Gauteng,Standard,,Active
CUS-008743,,Thabo,Dlamini,1954-12-27,Prefer not to say,thabo.dlamini8743@example.com,27786275351,2023-10-03,Store,Stellenbosch,Western Cape,Core,Silver,Active
CUS-008744,,Zanele,Mokoena,1946-07-14,Male,zanele.mokoena8744@example.com,27772081412,2023-09-13,Mobile,Johannesburg,Gauteng,High Value,Silver,Active
CUS-008745,,Naledi,Smith,1991-05-28,Male,naledi.smith8745@example.com,27732615366,2023-12-09,Referral,Gqeberha,Eastern Cape,Standard,Bronze,Active
CUS-008746,,Zanele,Naidoo,1960-11-18,Male,zanele.naidoo8746@example.com,27628615976,2025-10-18,Mobile,Pretoria,Gauteng,Emerging,Bronze,Active
CUS-008747,8747.0,Thabo,Botha,1949-04-10,Female,thabo.botha8747@example.com,27639388650,2022-09-07,Website,Umhlanga,KwaZulu-Natal,Core,Silver,Active
CUS-008748,8748.0,Zanele,Smith,1958-07-04,Male,,27839435985,2019-12-17,Store,Bloemfontein,Free State,Emerging,,Active
CUS-008749,,Sipho,Botha,1976-12-23,Male,sipho.botha8749@example.com,27747836860,2024-01-16,Store,Durban,KwaZulu-Natal,Standard,Bronze,Active
CUS-008750,,Zanele,Mthembu,1952-02-04,Prefer not to say,zanele.mthembu8750@example.com,27876789198,2025-09-14,Store,Midrand,Gauteng,Core,Bronze,Active
CUS-008751,,Zanele,Botha,1969-06-10,Prefer not to say,zanele.botha8751@example.com,27787599595,2023-12-11,Website,Durban,KwaZulu-Natal,High Value,Silver,Active
CUS-008752,,Sipho,Williams,2004-05-13,Prefer not to say,sipho.williams8752@example.com,27797162313,2023-10-06,Mobile,Bloemfontein,Free State,Emerging,Bronze,Active
CUS-008753,,Thabo,Khumalo,1952-09-09,Prefer not to say,thabo.khumalo8753@example.com,27772993816,2025-01-16,Mobile,Stellenbosch,Western Cape,High Value,Bronze,Active
CUS-008754,8754.0,Naledi,Smith,1972-02-20,Prefer not to say,naledi.smith8754@example.com,27845206245,2021-09-06,Mobile,Polokwane,Limpopo,High Value,Bronze,At Risk
CUS-008755,8755.0,Aisha,Khumalo,1972-09-16,Male,aisha.khumalo8755@example.com,27609017600,2022-11-23,Store,Johannesburg,Gauteng,Standard,Bronze,Active
CUS-008756,,Nomsa,Mthembu,1947-11-29,Female,nomsa.mthembu8756@example.com,27848676944,2026-05-21,Store,Cape Town,Western Cape,Core,,At Risk
CUS-008757,8757.0,Daniel,Khumalo,2000-05-05,Male,daniel.khumalo8757@example.com,27893874262,2021-02-18,Store,Midrand,Gauteng,High Value,Silver,Active
CUS-008758,8758.0,Zanele,Smith,1992-06-26,Female,zanele.smith8758@example.com,27637095234,2018-01-09,Store,Stellenbosch,Western Cape,High Value,,Inactive
CUS-008759,,Zanele,Nkosi,2001-07-16,Female,zanele.nkosi8759@example.com,27699759496,2025-04-06,Website,Umhlanga,KwaZulu-Natal,High Value,Silver,Active
CUS-008760,,Naledi,Nkosi,1963-05-08,Prefer not to say,naledi.nkosi8760@example.com,27725311652,2024-03-17,Referral,Stellenbosch,Western Cape,Standard,Silver,Active
CUS-008761,,Michael,Nkosi,2003-12-29,Female,michael.nkosi8761@example.com,27794760080,2024-11-07,Referral,Durban,KwaZulu-Natal,Standard,Bronze,Active
CUS-008762,,Naledi,Mokoena,1971-10-31,Prefer not to say,naledi.mokoena8762@example.com,27767781023,2025-02-04,Mobile,Durban,KwaZulu-Natal,Core,Silver,Active
CUS-008763,,Sipho,Mthembu,1949-03-26,Female,sipho.mthembu8763@example.com,27611621766,2025-12-09,Mobile,Umhlanga,KwaZulu-Natal,High Value,Silver,Active
CUS-008764,8764.0,Thabo,Dlamini,1969-02-17,Male,thabo.dlamini8764@example.com,27756007445,2020-01-21,Referral,Bloemfontein,Free State,Core,,Active
CUS-008765,8765.0,Nomsa,Mokoena,,Female,,,2019-06-15,Marketplace,Sandton,Gauteng,Core,,Active
CUS-008766,,Lerato,Williams,1998-07-17,Prefer not to say,lerato.williams8766@example.com,27634073397,2024-03-17,Mobile,Cape Town,Western Cape,Standard,Bronze,At Risk
CUS-008767,,Zanele,Jacobs,1967-05-21,Female,ZANELE.JACOBS8767@EXAMPLE.COM,27666827431,2026-02-15,Mobile,Sandton,Gauteng,Core,Gold,Inactive
CUS-008768,8768.0,Thabo,Jacobs,2001-10-24,Female,thabo.jacobs8768@example.com,27839385037,2018-04-27,Website,Stellenbosch,Western Cape,Emerging,Bronze,Active
CUS-008769,,Sipho,Nkosi,1985-01-09,Male,sipho.nkosi8769@example.com,27789771108,2025-10-17,Mobile,Durban,KwaZulu-Natal,Core,Bronze,Active
CUS-008770,8770.0,Michael,Mthembu,,Prefer not to say,michael.mthembu8770@example.com,,2018-07-07,Marketplace,Durban,KwaZulu-Natal,Standard,Silver,Active
CUS-008771,,Nomsa,Mthembu,1958-05-21,Prefer not to say,nomsa.mthembu8771@example.com,27674645061,2023-10-13,Store,Durban,KwaZulu-Natal,Standard,,Active
CUS-008772,,Thabo,Mokoena,,Prefer not to say,thabo.mokoena8772@example.com,,2024-05-18,Marketplace,Sandton,Gauteng,High Value,,At Risk
CUS-008773,8773.0,Naledi,Mokoena,1997-06-06,Prefer not to say,naledi.mokoena8773@example.com,27845512968,2021-11-25,Mobile,Bloemfontein,Free State,Core,,Active
CUS-008774,8774.0,Sipho,Smith,1993-09-05,Female,sipho.smith8774@example.com,27780074834,2019-04-13,Store,Durban,KwaZulu-Natal,Core,,Active
CUS-008775,,Michael,Naidoo,1955-06-06,Male,michael.naidoo8775@example.com,27704523672,2025-08-30,Referral,Stellenbosch,Western Cape,High Value,Bronze,Active
CUS-008776,8776.0,Daniel,Nkosi,1951-03-30,Prefer not to say,daniel.nkosi8776@example.com,27678032736,2022-07-12,Mobile,Midrand,Gauteng,Emerging,Bronze,Active
CUS-008777,,Daniel,Mokoena,1949-10-25,Female,daniel.mokoena8777@example.com,27704694049,2023-12-27,Website,Durban,KwaZulu-Natal,Core,,At Risk
CUS-008778,,Sipho,Williams,1988-10-16,Female,sipho.williams8778@example.com,27799763150,2025-10-20,Website,Johannesburg,Gauteng,Standard,,Inactive
CUS-008779,8779.0,Aisha,Naidoo,1957-10-31,Prefer not to say,aisha.naidoo8779@example.com,27876247921,2018-12-19,Website,Midrand,Gauteng,Standard,Bronze,At Risk
CUS-008780,,Sipho,Jacobs,1949-07-07,Female,sipho.jacobs8780@example.com,27767620603,2023-09-12,Website,Stellenbosch,Western Cape,Core,Silver,Active
CUS-008781,8781.0,Thabo,Jacobs,1952-01-17,Prefer not to say,thabo.jacobs8781@example.com,27621058870,2019-06-08,Store,Johannesburg,Gauteng,Standard,Bronze,Active
CUS-008782,,Zanele,Jacobs,1949-02-09,Male,zanele.jacobs8782@example.com,27776522833,2024-09-29,Mobile,Midrand,Gauteng,Emerging,Bronze,At Risk
CUS-008783,8783.0,Sipho,Mokoena,1962-04-08,Prefer not to say,sipho.mokoena8783@example.com,27700158311,2021-09-19,Website,Johannesburg,Gauteng,Standard,Silver,At Risk
CUS-008784,,Aisha,Mthembu,1961-11-05,Male,aisha.mthembu8784@example.com,27820565392,2023-07-26,Mobile,Gqeberha,Eastern Cape,Standard,Bronze,Active
CUS-008785,8785.0,Nomsa,Dlamini,2001-05-04,Male,nomsa.dlamini8785@example.com,27725379354,2022-11-28,Referral,Polokwane,Limpopo,High Value,,Active
CUS-008786,8786.0,Nomsa,Smith,,Male,,,2021-04-24,Marketplace,Cape Town,Western Cape,High Value,Bronze,Active
CUS-008787,8787.0,Daniel,Smith,2001-01-20,Prefer not to say,daniel.smith8787@example.com,27687050869,2018-05-12,Website,Gqeberha,Eastern Cape,High Value,Silver,Inactive
CUS-008788,,Sipho,Naidoo,1965-10-10,Female,sipho.naidoo8788@example.com,27800204299,2023-09-14,Referral,Polokwane,Limpopo,Standard,Silver,Active
CUS-008789,8789.0,Sipho,Dlamini,,Prefer not to say,sipho.dlamini8789@example.com,27654105520,2019-08-21,Referral,Durban,KwaZulu-Natal,Core,Silver,At Risk
CUS-008790,8790.0,Sipho,Williams,1997-05-02,Prefer not to say,sipho.williams8790@example.com,27639280986,2021-12-07,Referral,Bloemfontein,Free State,Emerging,,Active
CUS-008791,8791.0,Nomsa,Mokoena,2000-05-28,Prefer not to say,nomsa.mokoena8791@example.com,27849733731,2021-02-11,Website,Stellenbosch,Western Cape,Standard,Gold,Active
CUS-008792,8792.0,Daniel,Nkosi,1972-08-11,Male,daniel.nkosi8792@example.com,27896593929,2021-07-31,Website,Durban,KwaZulu-Natal,Emerging,Silver,Active
CUS-008793,8793.0,Zanele,Mokoena,1946-03-24,Female,zanele.mokoena8793@example.com,27854546088,2019-09-16,Store,Stellenbosch,Western Cape,Core,Bronze,Active
CUS-008794,,Thabo,Naidoo,1960-01-28,Prefer not to say,thabo.naidoo8794@example.com,27638513086,2026-06-22,Website,Polokwane,Limpopo,Standard,Silver,Active
CUS-008795,8795.0,Thabo,Mokoena,,Prefer not to say,thabo.mokoena8795@example.com,,2020-12-26,Marketplace,Pretoria,Gauteng,Emerging,,Active
CUS-008796,,Zanele,Williams,1967-07-03,Male,zanele.williams8796@example.com,27831360016,2026-03-21,Website,Sandton,Gauteng,Core,Bronze,Active
CUS-008797,8797.0,Kagiso,Botha,,Male,,27815561259,2018-04-12,Marketplace,Sandton,Gauteng,Core,Gold,Inactive
CUS-008798,,Daniel,Naidoo,1956-09-23,Male,daniel.naidoo8798@example.com,27617956653,2025-12-03,Website,Pretoria,Gauteng,Core,,Active
CUS-008799,8799.0,Nomsa,Naidoo,1947-08-14,Female,nomsa.naidoo8799@example.com,27663124082,2022-06-04,Referral,Umhlanga,KwaZulu-Natal,Emerging,Bronze,Active
CUS-008800,8800.0,Michael,Botha,,Male,,27859797249,2018-08-30,Marketplace,Bloemfontein,Free State,Emerging,Bronze,Active
CUS-008801,8801.0,Michael,Khumalo,1959-04-14,Male,,27720515007,2019-07-04,Website,Cape Town,Western Cape,High Value,,Active
CUS-008802,8802.0,Naledi,Mokoena,1979-03-28,Prefer not to say,naledi.mokoena8802@example.com,27739905078,2018-07-30,Store,Midrand,Gauteng,Emerging,Silver,Inactive
CUS-008803,,Kagiso,Khumalo,1996-08-30,Prefer not to say,kagiso.khumalo8803@example.com,27728320869,2025-11-13,Store,Bloemfontein,Free State,High Value,,At Risk
CUS-008804,8804.0,Daniel,Nkosi,1986-06-06,Prefer not to say,daniel.nkosi8804@example.com,27871289858,2020-02-08,Website,Gqeberha,Eastern Cape,Standard,Silver,Active
CUS-008805,8805.0,Sipho,Dlamini,1945-08-11,Prefer not to say,sipho.dlamini8805@example.com,27779404488,2021-06-26,Store,Cape Town,Western Cape,Standard,Silver,Active
CUS-008806,,Nomsa,Mokoena,1952-03-27,Prefer not to say,nomsa.mokoena8806@example.com,27682404135,2025-08-27,Mobile,Johannesburg,Gauteng,Standard,Bronze,Active
CUS-008807,,Michael,Khumalo,1979-11-26,Prefer not to say,michael.khumalo8807@example.com,27876538060,2025-06-08,Website,Johannesburg,Gauteng,Core,Silver,Active
CUS-008808,,Naledi,Williams,2000-12-19,Prefer not to say,naledi.williams8808@example.com,27856761159,2026-02-06,Store,Polokwane,Limpopo,High Value,Silver,Active
CUS-008809,,Daniel,Mokoena,1973-10-31,Female,daniel.mokoena8809@example.com,27728056930,2024-07-26,Store,Durban,KwaZulu-Natal,Core,,Active
CUS-008810,,Lerato,Williams,1984-02-29,Prefer not to say,lerato.williams8810@example.com,27745877841,2025-09-20,Website,Gqeberha,Eastern Cape,Standard,Bronze,Active
CUS-008811,8811.0,Naledi,Mthembu,2002-08-11,Male,naledi.mthembu8811@example.com,27813380764,2022-12-22,Website,Bloemfontein,Free State,Core,,Active
CUS-008812,8812.0,Sipho,Khumalo,1948-07-15,Male,sipho.khumalo8812@example.com,27766399155,2018-05-30,Store,Cape Town,Western Cape,High Value,,Active
CUS-008813,8813.0,Daniel,Naidoo,1994-03-31,Prefer not to say,daniel.naidoo8813@example.com,27869442464,2022-01-15,Mobile,Bloemfontein,Free State,High Value,Silver,Active
CUS-008814,8814.0,Lerato,Williams,1997-09-21,Male,lerato.williams8814@example.com,27825582413,2020-08-09,Store,Johannesburg,Gauteng,Emerging,Silver,Active
CUS-008815,,Sipho,Mthembu,2005-02-01,Female,sipho.mthembu8815@example.com,27608406689,2025-04-29,Store,Pretoria,Gauteng,Core,,At Risk
CUS-008816,,Nomsa,Dlamini,1985-09-10,Prefer not to say,nomsa.dlamini8816@example.com,27820328771,2025-06-13,Website,Polokwane,Limpopo,High Value,Silver,At Risk
CUS-008817,8817.0,Aisha,Jacobs,1945-09-05,Male,aisha.jacobs8817@example.com,27685333598,2018-10-19,Referral,Pretoria,Gauteng,Standard,,Active
CUS-008818,,Kagiso,Nkosi,1988-05-19,Male,kagiso.nkosi8818@example.com,27880315691,2025-03-23,Store,Durban,KwaZulu-Natal,Emerging,,At Risk
CUS-008819,8819.0,Aisha,Mokoena,,Male,,27810554256,2019-02-01,Marketplace,Polokwane,Limpopo,Standard,Gold,Active
CUS-008820,,Zanele,Naidoo,1960-10-06,Prefer not to say,zanele.naidoo8820@example.com,27766012587,2024-03-11,Store,Cape Town,Western Cape,Core,Bronze,Active
CUS-008821,,Kagiso,Nkosi,1991-11-12,Female,kagiso.nkosi8821@example.com,27666785455,2025-04-28,Store,Bloemfontein,Free State,Standard,,Active
CUS-008822,8822.0,Naledi,Naidoo,1963-09-08,Prefer not to say,naledi.naidoo8822@example.com,27610422652,2019-11-13,Website,Bloemfontein,Free State,Emerging,Bronze,Active
CUS-008823,8823.0,Nomsa,Botha,,Male,nomsa.botha8823@example.com,27675715817,2018-07-16,Store,Bloemfontein,Free State,Emerging,Bronze,At Risk
CUS-008824,,Sipho,Smith,1988-10-21,Prefer not to say,sipho.smith8824@example.com,27769895233,2024-05-23,Website,Umhlanga,KwaZulu-Natal,Core,,Active
CUS-008825,8825.0,Zanele,Nkosi,1997-10-10,Female,zanele.nkosi8825@example.com,27706165272,2019-05-12,Website,Midrand,Gauteng,High Value,,Active
CUS-008826,,Naledi,Williams,1980-09-29,Prefer not to say,naledi.williams8826@example.com,27651502730,2024-07-07,Website,Stellenbosch,Western Cape,Core,Silver,Active
CUS-008827,,Nomsa,Naidoo,1954-05-24,Male,nomsa.naidoo8827@example.com,27715536243,2023-07-30,Mobile,Polokwane,Limpopo,Standard,Bronze,Active
CUS-008828,8828.0,Michael,Williams,,Female,,27829935103,2018-04-21,Marketplace,Stellenbosch,Western Cape,Core,,Active
CUS-008829,8829.0,Naledi,Smith,1973-12-11,Male,naledi.smith8829@example.com,27891262499,2020-04-04,Website,Durban,KwaZulu-Natal,Core,,Active
CUS-008830,,Thabo,Mthembu,1951-05-17,Prefer not to say,thabo.mthembu8830@example.com,27662963219,2023-05-17,Website,Sandton,Gauteng,Emerging,Gold,Active
CUS-008831,8831.0,Nomsa,Williams,1967-09-14,Male,nomsa.williams8831@example.com,27767152323,2020-10-24,Store,Sandton,Gauteng,High Value,Bronze,Active
CUS-008832,,Zanele,Williams,1985-01-20,Prefer not to say,zanele.williams8832@example.com,27810368119,2025-03-02,Store,Stellenbosch,Western Cape,Emerging,Bronze,At Risk
CUS-008833,,Sipho,Smith,1967-02-18,Female,sipho.smith8833@example.com,27639371494,2024-06-04,Mobile,Durban,KwaZulu-Natal,High Value,Gold,Inactive
CUS-008834,8834.0,Aisha,Naidoo,1966-10-19,Prefer not to say,aisha.naidoo8834@example.com,27660338313,2020-06-22,Store,Umhlanga,KwaZulu-Natal,High Value,Bronze,At Risk
CUS-008835,8835.0,Michael,Naidoo,2000-03-09,Prefer not to say,michael.naidoo8835@example.com,27879724686,2019-01-11,Store,Polokwane,Limpopo,Emerging,Gold,Active
CUS-008836,8836.0,Lerato,Naidoo,,Male,,27608709981,2021-05-15,Marketplace,Johannesburg,Gauteng,High Value,Silver,Active
CUS-008837,8837.0,Zanele,Naidoo,,Female,,27713600123,2022-04-26,Marketplace,Pretoria,Gauteng,High Value,Bronze,Active
CUS-008838,,Sipho,Botha,1952-02-19,Female,sipho.botha8838@example.com,27648465964,2023-07-04,Referral,Sandton,Gauteng,Core,,Active
CUS-008839,8839.0,Michael,Williams,1970-08-23,Female,michael.williams8839@example.com,27847960687,2020-05-07,Mobile,Midrand,Gauteng,Emerging,Silver,Active
CUS-008840,8840.0,Zanele,Mthembu,1977-12-18,Prefer not to say,zanele.mthembu8840@example.com,27824203356,2019-10-25,Store,Cape Town,Western Cape,Core,,Active
CUS-008841,8841.0,Naledi,Jacobs,1966-10-26,Male,naledi.jacobs8841@example.com,27829490782,2018-01-07,Website,Pretoria,Gauteng,Core,Bronze,Active
CUS-008842,,Daniel,Nkosi,1966-12-27,Prefer not to say,daniel.nkosi8842@example.com,27754321902,2025-12-17,Website,Sandton,Gauteng,Standard,Bronze,Active
CUS-008843,,Daniel,Naidoo,2004-12-01,Prefer not to say,daniel.naidoo8843@example.com,27835165543,2024-02-29,Store,Umhlanga,KwaZulu-Natal,High Value,Gold,At Risk
CUS-008844,8844.0,Zanele,Khumalo,1981-09-13,Prefer not to say,zanele.khumalo8844@example.com,27852917654,2020-02-17,Referral,Umhlanga,KwaZulu-Natal,Standard,Bronze,At Risk
CUS-008845,,Naledi,Nkosi,,Prefer not to say,,,2026-03-07,Marketplace,Johannesburg,Gauteng,High Value,Bronze,Active
CUS-008846,,Naledi,Naidoo,1997-10-03,Male,naledi.naidoo8846@example.com,27896389908,2024-12-01,Mobile,Johannesburg,Gauteng,High Value,,Active
CUS-008847,,Nomsa,Williams,1994-04-25,Female,nomsa.williams8847@example.com,27791598496,2023-11-19,Referral,Pretoria,Gauteng,Core,Gold,At Risk
CUS-008848,8848.0,Naledi,Smith,1974-07-21,Prefer not to say,naledi.smith8848@example.com,27767244562,2018-08-04,Store,Pretoria,Gauteng,High Value,Silver,Active
CUS-008849,8849.0,Nomsa,Botha,1983-07-11,Male,nomsa.botha8849@example.com,27723950743,2021-08-24,Store,Cape Town,Western Cape,Emerging,Bronze,At Risk
CUS-008850,,Zanele,Dlamini,,Female,,,2023-08-06,Marketplace,Durban,KwaZulu-Natal,Standard,Bronze,Active
CUS-008851,,Zanele,Dlamini,1952-03-15,Male,zanele.dlamini8851@example.com,27896801288,2026-03-30,Referral,Sandton,Gauteng,Core,,Active
CUS-008852,,Kagiso,Naidoo,,Female,,,2024-01-20,Marketplace,Polokwane,Limpopo,High Value,Bronze,Inactive
CUS-008853,8853.0,Aisha,Smith,1947-04-08,Prefer not to say,aisha.smith8853@example.com,27839177792,2022-12-29,Website,Umhlanga,KwaZulu-Natal,High Value,,Active
CUS-008854,8854.0,Daniel,Khumalo,1985-03-03,Prefer not to say,daniel.khumalo8854@example.com,27782155177,2019-07-20,Store,Pretoria,Gauteng,High Value,Bronze,Active
CUS-008855,,Daniel,Khumalo,,Prefer not to say,daniel.khumalo8855@example.com,27608933968,2024-08-16,Marketplace,Johannesburg,Gauteng,Emerging,,Active
CUS-008856,8856.0,Aisha,Williams,1981-09-14,Prefer not to say,aisha.williams8856@example.com,27782536428,2019-11-30,Website,Johannesburg,Gauteng,Emerging,Bronze,Active
CUS-008857,8857.0,Kagiso,Botha,1961-08-03,Female,kagiso.botha8857@example.com,27803318793,2021-07-16,Mobile,Midrand,Gauteng,High Value,Bronze,Active
CUS-008858,8858.0,Sipho,Nkosi,1986-10-16,Male,sipho.nkosi8858@example.com,27647161586,2019-06-06,Mobile,Gqeberha,Eastern Cape,High Value,Silver,Active
CUS-008859,,Michael,Smith,1954-11-06,Prefer not to say,michael.smith8859@example.com,27662302990,2025-01-30,Store,Sandton,Gauteng,Standard,Bronze,Active
CUS-008860,8860.0,Thabo,Khumalo,1991-03-24,Prefer not to say,thabo.khumalo8860@example.com,27728662868,2021-04-27,Store,Sandton,Gauteng,Standard,Bronze,Active
CUS-008861,,Sipho,Naidoo,1960-09-19,Male,sipho.naidoo8861@example.com,27801445006,2024-10-10,Mobile,Bloemfontein,Free State,Emerging,Gold,Active
CUS-008862,8862.0,Sipho,Smith,1975-05-17,Prefer not to say,sipho.smith8862@example.com,27805666354,2022-04-13,Website,Durban,KwaZulu-Natal,Core,Bronze,Active
CUS-008863,8863.0,Aisha,Botha,,Prefer not to say,aisha.botha8863@example.com,27664650603,2019-04-30,Website,Cape Town,Western Cape,High Value,Bronze,At Risk
CUS-008864,8864.0,Lerato,Smith,2004-02-15,Female,lerato.smith8864@example.com,27724081533,2021-04-05,Mobile,Gqeberha,Eastern Cape,Core,Silver,Active
CUS-008865,,Lerato,Jacobs,1949-06-12,Male,lerato.jacobs8865@example.com,27883158989,2024-02-14,Mobile,Durban,KwaZulu-Natal,High Value,Silver,Active
CUS-008866,,Zanele,Smith,1975-08-12,Male,zanele.smith8866@example.com,27813007072,2024-02-06,Website,Midrand,Gauteng,Core,Bronze,Active
CUS-008867,8867.0,Nomsa,Khumalo,1975-01-21,Female,nomsa.khumalo8867@example.com,27744244806,2022-05-24,Store,Sandton,Gauteng,High Value,Gold,At Risk
CUS-008868,,Michael,Williams,2003-01-15,Female,michael.williams8868@example.com,27824221757,2023-10-17,Website,Umhlanga,KwaZulu-Natal,Standard,Bronze,Active
CUS-008869,8869.0,Nomsa,Jacobs,1973-05-17,Female,nomsa.jacobs8869@example.com,27753521606,2019-10-23,Store,Gqeberha,Eastern Cape,High Value,Silver,Active
CUS-008870,8870.0,Nomsa,Smith,1967-02-03,Prefer not to say,nomsa.smith8870@example.com,27660429120,2018-09-27,Website,Durban,KwaZulu-Natal,Standard,Silver,Active
CUS-008871,,Naledi,Smith,1998-10-27,Female,naledi.smith8871@example.com,27630559977,2025-03-29,Mobile,Durban,KwaZulu-Natal,Standard,,Inactive
CUS-008872,,Aisha,Mthembu,1982-01-29,Male,aisha.mthembu8872@example.com,27767336756,2024-12-06,Store,Pretoria,Gauteng,Standard,Silver,Active
