customer_id,legacy_customer_id,first_name,last_name,date_of_birth,gender,email,phone,registration_date,acquisition_channel,home_city,province,customer_segment,loyalty_status,customer_status
CUS-008820,,Zanele,Naidoo,1960-10-06,Prefer not to say,zanele.naidoo8820@example.com,27766012587.0,2024-03-11,Store,Cape Town,Western Cape,Core,,
CUS-008821,,Kagiso,Nkosi,1991-11-12,Female,kagiso.nkosi8821@example.com,27666785455.0,2025-04-28,Store,Bloemfontein,Free State,Standard,,
CUS-008822,8822.0,Naledi,Naidoo,1963-09-08,Prefer not to say,naledi.naidoo8822@example.com,27610422652.0,2019-11-13,Website,Bloemfontein,Free State,Emerging,,
CUS-008823,8823.0,Nomsa,Botha,,Male,nomsa.botha8823@example.com,27675715817.0,2018-07-16,Store,Bloemfontein,Free State,Emerging,,
CUS-008824,,Sipho,Smith,1988-10-21,Prefer not to say,sipho.smith8824@example.com,27769895233.0,2024-05-23,Website,Umhlanga,KwaZulu-Natal,Core,,
CUS-008825,8825.0,Zanele,Nkosi,1997-10-10,Female,zanele.nkosi8825@example.com,27706165272.0,2019-05-12,Website,Midrand,Gauteng,High Value,,
CUS-008826,,Naledi,Williams,1980-09-29,Prefer not to say,naledi.williams8826@example.com,27651502730.0,2024-07-07,Website,Stellenbosch,Western Cape,Core,,
CUS-008827,,Nomsa,Naidoo,1954-05-24,Male,nomsa.naidoo8827@example.com,27715536243.0,2023-07-30,Mobile,Polokwane,Limpopo,Standard,,
CUS-008828,8828.0,Michael,Williams,,Female,,27829935103.0,2018-04-21,Marketplace,Stellenbosch,Western Cape,Core,,
CUS-008829,8829.0,Naledi,Smith,1973-12-11,Male,naledi.smith8829@example.com,27891262499.0,2020-04-04,Website,Durban,KwaZulu-Natal,Core,,
CUS-008830,,Thabo,Mthembu,1951-05-17,Prefer not to say,thabo.mthembu8830@example.com,27662963219.0,2023-05-17,Website,Sandton,Gauteng,Emerging,,
CUS-008831,8831.0,Nomsa,Williams,1967-09-14,Male,nomsa.williams8831@example.com,27767152323.0,2020-10-24,Store,Sandton,Gauteng,High Value,,
CUS-008832,,Zanele,Williams,1985-01-20,Prefer not to say,zanele.williams8832@example.com,27810368119.0,2025-03-02,Store,Stellenbosch,Western Cape,Emerging,,
CUS-008833,,Sipho,Smith,1967-02-18,Female,sipho.smith8833@example.com,27639371494.0,2024-06-04,Mobile,Durban,KwaZulu-Natal,High Value,,
CUS-008834,8834.0,Aisha,Naidoo,1966-10-19,Prefer not to say,aisha.naidoo8834@example.com,27660338313.0,2020-06-22,Store,Umhlanga,KwaZulu-Natal,High Value,,
CUS-008835,8835.0,Michael,Naidoo,2000-03-09,Prefer not to say,michael.naidoo8835@example.com,27879724686.0,2019-01-11,Store,Polokwane,Limpopo,Emerging,,
CUS-008836,8836.0,Lerato,Naidoo,,Male,,27608709981.0,2021-05-15,Marketplace,Johannesburg,Gauteng,High Value,,
CUS-008837,8837.0,Zanele,Naidoo,,Female,,27713600123.0,2022-04-26,Marketplace,Pretoria,Gauteng,High Value,,
CUS-008838,,Sipho,Botha,1952-02-19,Female,sipho.botha8838@example.com,27648465964.0,2023-07-04,Referral,Sandton,Gauteng,Core,,
CUS-008839,8839.0,Michael,Williams,1970-08-23,Female,michael.williams8839@example.com,27847960687.0,2020-05-07,Mobile,Midrand,Gauteng,Emerging,,
CUS-008840,8840.0,Zanele,Mthembu,1977-12-18,Prefer not to say,zanele.mthembu8840@example.com,27824203356.0,2019-10-25,Store,Cape Town,Western Cape,Core,,
CUS-008841,8841.0,Naledi,Jacobs,1966-10-26,Male,naledi.jacobs8841@example.com,27829490782.0,2018-01-07,Website,Pretoria,Gauteng,Core,,
CUS-008842,,Daniel,Nkosi,1966-12-27,Prefer not to say,daniel.nkosi8842@example.com,27754321902.0,2025-12-17,Website,Sandton,Gauteng,Standard,,
CUS-008843,,Daniel,Naidoo,2004-12-01,Prefer not to say,daniel.naidoo8843@example.com,27835165543.0,2024-02-29,Store,Umhlanga,KwaZulu-Natal,High Value,,
CUS-008844,8844.0,Zanele,Khumalo,1981-09-13,Prefer not to say,zanele.khumalo8844@example.com,27852917654.0,2020-02-17,Referral,Umhlanga,KwaZulu-Natal,Standard,,
CUS-008845,,Naledi,Nkosi,,Prefer not to say,,,2026-03-07,Marketplace,Johannesburg,Gauteng,High Value,,
CUS-008846,,Naledi,Naidoo,1997-10-03,Male,naledi.naidoo8846@example.com,27896389908.0,2024-12-01,Mobile,Johannesburg,Gauteng,High Value,,
CUS-008847,,Nomsa,Williams,1994-04-25,Female,nomsa.williams8847@example.com,27791598496.0,2023-11-19,Referral,Pretoria,Gauteng,Core,,
CUS-008848,8848.0,Naledi,Smith,1974-07-21,Prefer not to say,naledi.smith8848@example.com,27767244562.0,2018-08-04,Store,Pretoria,Gauteng,High Value,,
CUS-008849,8849.0,Nomsa,Botha,1983-07-11,Male,nomsa.botha8849@example.com,27723950743.0,2021-08-24,Store,Cape Town,Western Cape,Emerging,,
CUS-008850,,Zanele,Dlamini,,Female,,,2023-08-06,Marketplace,Durban,KwaZulu-Natal,Standard,,
CUS-008851,,Zanele,Dlamini,1952-03-15,Male,zanele.dlamini8851@example.com,27896801288.0,2026-03-30,Referral,Sandton,Gauteng,Core,,
CUS-008852,,Kagiso,Naidoo,,Female,,,2024-01-20,Marketplace,Polokwane,Limpopo,High Value,,
CUS-008853,8853.0,Aisha,Smith,1947-04-08,Prefer not to say,aisha.smith8853@example.com,27839177792.0,2022-12-29,Website,Umhlanga,KwaZulu-Natal,High Value,,
CUS-008854,8854.0,Daniel,Khumalo,1985-03-03,Prefer not to say,daniel.khumalo8854@example.com,27782155177.0,2019-07-20,Store,Pretoria,Gauteng,High Value,,
CUS-008855,,Daniel,Khumalo,,Prefer not to say,daniel.khumalo8855@example.com,27608933968.0,2024-08-16,Marketplace,Johannesburg,Gauteng,Emerging,,
CUS-008856,8856.0,Aisha,Williams,1981-09-14,Prefer not to say,aisha.williams8856@example.com,27782536428.0,2019-11-30,Website,Johannesburg,Gauteng,Emerging,,
CUS-008857,8857.0,Kagiso,Botha,1961-08-03,Female,kagiso.botha8857@example.com,27803318793.0,2021-07-16,Mobile,Midrand,Gauteng,High Value,,
CUS-008858,8858.0,Sipho,Nkosi,1986-10-16,Male,sipho.nkosi8858@example.com,27647161586.0,2019-06-06,Mobile,Gqeberha,Eastern Cape,High Value,,
CUS-008859,,Michael,Smith,1954-11-06,Prefer not to say,michael.smith8859@example.com,27662302990.0,2025-01-30,Store,Sandton,Gauteng,Standard,,
CUS-008860,8860.0,Thabo,Khumalo,1991-03-24,Prefer not to say,thabo.khumalo8860@example.com,27728662868.0,2021-04-27,Store,Sandton,Gauteng,Standard,,
CUS-008861,,Sipho,Naidoo,1960-09-19,Male,sipho.naidoo8861@example.com,27801445006.0,2024-10-10,Mobile,Bloemfontein,Free State,Emerging,,
CUS-008862,8862.0,Sipho,Smith,1975-05-17,Prefer not to say,sipho.smith8862@example.com,27805666354.0,2022-04-13,Website,Durban,KwaZulu-Natal,Core,,
CUS-008863,8863.0,Aisha,Botha,,Prefer not to say,aisha.botha8863@example.com,27664650603.0,2019-04-30,Website,Cape Town,Western Cape,High Value,,
CUS-008864,8864.0,Lerato,Smith,2004-02-15,Female,lerato.smith8864@example.com,27724081533.0,2021-04-05,Mobile,Gqeberha,Eastern Cape,Core,,
CUS-008865,,Lerato,Jacobs,1949-06-12,Male,lerato.jacobs8865@example.com,27883158989.0,2024-02-14,Mobile,Durban,KwaZulu-Natal,High Value,,
CUS-008866,,Zanele,Smith,1975-08-12,Male,zanele.smith8866@example.com,27813007072.0,2024-02-06,Website,Midrand,Gauteng,Core,,
CUS-008867,8867.0,Nomsa,Khumalo,1975-01-21,Female,nomsa.khumalo8867@example.com,27744244806.0,2022-05-24,Store,Sandton,Gauteng,High Value,,
CUS-008868,,Michael,Williams,2003-01-15,Female,michael.williams8868@example.com,27824221757.0,2023-10-17,Website,Umhlanga,KwaZulu-Natal,Standard,,
CUS-008869,8869.0,Nomsa,Jacobs,1973-05-17,Female,nomsa.jacobs8869@example.com,27753521606.0,2019-10-23,Store,Gqeberha,Eastern Cape,High Value,,
CUS-008870,8870.0,Nomsa,Smith,1967-02-03,Prefer not to say,nomsa.smith8870@example.com,27660429120.0,2018-09-27,Website,Durban,KwaZulu-Natal,Standard,,
CUS-008871,,Naledi,Smith,1998-10-27,Female,naledi.smith8871@example.com,27630559977.0,2025-03-29,Mobile,Durban,KwaZulu-Natal,Standard,,
CUS-008872,,Aisha,Mthembu,1982-01-29,Male,aisha.mthembu8872@example.com,27767336756.0,2024-12-06,Store,Pretoria,Gauteng,Standard,,
CUS-008873,,Zanele,Mthembu,1990-04-15,Female,zanele.mthembu8873@example.com,27890207415.0,2024-07-16,Website,Polokwane,Limpopo,Emerging,,
CUS-008874,8874.0,Michael,Naidoo,1977-07-23,Prefer not to say,michael.naidoo8874@example.com,27870724236.0,2020-09-12,Referral,Bloemfontein,Free State,High Value,,
CUS-008875,8875.0,Lerato,Dlamini,1955-12-21,Prefer not to say,lerato.dlamini8875@example.com,27847715988.0,2021-05-25,Store,Gqeberha,Eastern Cape,Standard,,
CUS-008876,8876.0,Sipho,Dlamini,,Prefer not to say,sipho.dlamini8876@example.com,27767479766.0,2020-03-09,Mobile,Stellenbosch,Western Cape,Core,,
CUS-008877,8877.0,Zanele,Mokoena,1974-07-17,Female,zanele.mokoena8877@example.com,27647218244.0,2022-12-07,Referral,Bloemfontein,Free State,Core,,
CUS-008878,,Thabo,Dlamini,1979-08-18,Male,thabo.dlamini8878@example.com,27887716386.0,2023-04-20,Mobile,Gqeberha,Eastern Cape,Core,,
CUS-008879,8879.0,Kagiso,Smith,1992-08-09,Prefer not to say,kagiso.smith8879@example.com,27798943689.0,2019-12-05,Mobile,Johannesburg,Gauteng,Standard,,
CUS-008880,,Kagiso,Smith,1967-07-02,Male,kagiso.smith8880@example.com,27606648283.0,2026-06-19,Store,Gqeberha,Eastern Cape,Emerging,,
CUS-008881,8881.0,Naledi,Smith,1959-12-15,Male,naledi.smith8881@example.com,27608756898.0,2020-05-07,Mobile,Sandton,Gauteng,Emerging,,
CUS-008882,,Sipho,Mthembu,2003-05-26,Male,sipho.mthembu8882@example.com,27602091420.0,2024-12-23,Website,Johannesburg,Gauteng,Standard,,
CUS-008883,8883.0,Thabo,Jacobs,2003-04-05,Male,thabo.jacobs8883@example.com,27813908441.0,2018-01-08,Referral,Gqeberha,Eastern Cape,Core,,
CUS-008884,8884.0,Nomsa,Jacobs,,Female,nomsa.jacobs8884@example.com,27762106032.0,2019-09-16,Store,Durban,KwaZulu-Natal,Core,,
CUS-008885,,Naledi,Williams,,Male,naledi.williams8885@example.com,27666265780.0,2024-08-27,Website,Pretoria,Gauteng,High Value,,
CUS-008886,,Nomsa,Williams,1954-02-26,Prefer not to say,nomsa.williams8886@example.com,27850331188.0,2024-10-27,Store,Cape Town,Western Cape,High Value,,
CUS-008887,8887.0,Naledi,Williams,1997-07-28,Female,naledi.williams8887@example.com,27606403847.0,2018-06-29,Store,Polokwane,Limpopo,Standard,,
CUS-008888,8888.0,Aisha,Williams,,Male,aisha.williams8888@example.com,27674891906.0,2018-04-18,Marketplace,Polokwane,Limpopo,High Value,,
CUS-008889,8889.0,Daniel,Smith,1999-04-21,Female,daniel.smith8889@example.com,27698927651.0,2022-03-12,Website,Stellenbosch,Western Cape,High Value,,
CUS-008890,,Thabo,Khumalo,1961-11-19,Male,thabo.khumalo8890@example.com,27666902509.0,2023-09-17,Mobile,Cape Town,Western Cape,Emerging,,
CUS-008891,,Daniel,Mthembu,1987-11-06,Male,daniel.mthembu8891@example.com,27710461912.0,2023-12-16,Store,Sandton,Gauteng,High Value,,
CUS-008892,,Zanele,Khumalo,1984-01-30,Male,zanele.khumalo8892@example.com,27607801475.0,2024-10-22,Mobile,Pretoria,Gauteng,Core,,
CUS-008893,8893.0,Aisha,Botha,1961-04-28,Male,aisha.botha8893@example.com,27606258916.0,2020-06-03,Website,Polokwane,Limpopo,Standard,,
CUS-008894,8894.0,Thabo,Williams,1971-10-26,Prefer not to say,,27742397570.0,2018-05-31,Store,Stellenbosch,Western Cape,High Value,,
CUS-008895,8895.0,Nomsa,Nkosi,1963-06-16,Female,nomsa.nkosi8895@example.com,27676071787.0,2021-04-28,Website,Pretoria,Gauteng,High Value,,
CUS-008896,8896.0,Aisha,Khumalo,1994-08-09,Female,aisha.khumalo8896@example.com,27755973960.0,2019-10-22,Website,Pretoria,Gauteng,Standard,,
CUS-008897,,Sipho,Mthembu,1991-05-09,Male,sipho.mthembu8897@example.com,27829121065.0,2024-04-02,Referral,Gqeberha,Eastern Cape,Core,,
CUS-008898,,Sipho,Smith,1979-08-27,Prefer not to say,sipho.smith8898@example.com,27634166703.0,2024-01-18,Store,Durban,KwaZulu-Natal,Standard,,
CUS-008899,8899.0,Michael,Mthembu,1987-01-17,Male,michael.mthembu8899@example.com,27763241873.0,2021-05-08,Website,Stellenbosch,Western Cape,Core,,
CUS-008900,8900.0,Lerato,Khumalo,2003-06-25,Prefer not to say,lerato.khumalo8900@example.com,27767138555.0,2021-03-16,Mobile,Cape Town,Western Cape,Emerging,,
CUS-008901,8901.0,Sipho,Khumalo,1985-08-31,Male,sipho.khumalo8901@example.com,27844289428.0,2022-07-21,Store,Johannesburg,Gauteng,Standard,,
CUS-008902,8902.0,Naledi,Dlamini,1975-03-23,Prefer not to say,naledi.dlamini8902@example.com,27828202235.0,2022-07-29,Website,Gqeberha,Eastern Cape,High Value,,
CUS-008903,,Aisha,Dlamini,1995-12-29,Male,aisha.dlamini8903@example.com,27769439046.0,2024-04-11,Store,Gqeberha,Eastern Cape,Standard,,
CUS-008904,,Michael,Jacobs,1978-07-07,Prefer not to say,michael.jacobs8904@example.com,27699606968.0,2024-03-25,Store,Pretoria,Gauteng,Core,,
CUS-008905,,Nomsa,Nkosi,1961-04-11,Prefer not to say,nomsa.nkosi8905@example.com,27619505332.0,2026-05-31,Store,Gqeberha,Eastern Cape,Core,,
CUS-008906,8906.0,Zanele,Mokoena,1978-01-18,Male,zanele.mokoena8906@example.com,27654649035.0,2019-07-02,Store,Pretoria,Gauteng,High Value,,
CUS-008907,8907.0,Michael,Mthembu,,Prefer not to say,,27650701560.0,2018-06-02,Marketplace,Umhlanga,KwaZulu-Natal,High Value,,
CUS-008908,8908.0,Michael,Mthembu,1969-08-17,Male,michael.mthembu8908@example.com,27688761630.0,2018-11-27,Store,Stellenbosch,Western Cape,High Value,,
CUS-008909,8909.0,Michael,Nkosi,,Prefer not to say,michael.nkosi8909@example.com,27757697353.0,2018-03-28,Store,Umhlanga,KwaZulu-Natal,Standard,,
CUS-008910,,Sipho,Jacobs,1978-10-14,Female,sipho.jacobs8910@example.com,27777215080.0,2026-03-11,Mobile,Umhlanga,KwaZulu-Natal,Emerging,,
CUS-008911,,Sipho,Smith,,Female,sipho.smith8911@example.com,27867097387.0,2026-04-30,Mobile,Durban,KwaZulu-Natal,Standard,,
CUS-008912,8912.0,Kagiso,Dlamini,1959-05-30,Prefer not to say,kagiso.dlamini8912@example.com,27806398381.0,2020-04-09,Store,Stellenbosch,Western Cape,Core,,
CUS-008913,8913.0,Nomsa,Nkosi,1967-02-06,Prefer not to say,nomsa.nkosi8913@example.com,27896026101.0,2019-07-12,Mobile,Cape Town,Western Cape,Standard,,
CUS-008914,8914.0,Sipho,Williams,1962-09-08,Male,sipho.williams8914@example.com,27806796822.0,2018-06-24,Store,Cape Town,Western Cape,High Value,,
CUS-008915,,Sipho,Jacobs,1998-08-01,Female,sipho.jacobs8915@example.com,27605018907.0,2023-02-06,Store,Cape Town,Western Cape,Core,,
CUS-008916,8916.0,Aisha,Khumalo,,Male,,27883818670.0,2019-10-19,Website,Sandton,Gauteng,Emerging,,
CUS-008917,8917.0,Nomsa,Nkosi,1993-04-07,Female,nomsa.nkosi8917@example.com,27727703327.0,2019-06-12,Mobile,Umhlanga,KwaZulu-Natal,Standard,,
CUS-008918,8918.0,Naledi,Williams,1957-01-30,Male,naledi.williams8918@example.com,27634861251.0,2019-11-12,Website,Stellenbosch,Western Cape,High Value,,
CUS-008919,8919.0,Lerato,Jacobs,,Male,,27841226152.0,2018-10-25,Store,Midrand,Gauteng,Standard,,
CUS-008920,8920.0,Lerato,Mthembu,1968-10-07,Female,lerato.mthembu8920@example.com,27699604013.0,2021-05-20,Store,Stellenbosch,Western Cape,High Value,,
CUS-008921,8921.0,Kagiso,Mthembu,1983-10-17,Female,kagiso.mthembu8921@example.com,27731222860.0,2018-08-02,Store,Pretoria,Gauteng,Emerging,,
CUS-008922,8922.0,Naledi,Jacobs,1947-09-26,Prefer not to say,naledi.jacobs8922@example.com,27793771001.0,2021-05-01,Store,Cape Town,Western Cape,Emerging,,
CUS-008923,8923.0,Kagiso,Nkosi,1973-01-21,Male,kagiso.nkosi8923@example.com,27616163552.0,2021-01-22,Store,Cape Town,Western Cape,Emerging,,
CUS-008924,8924.0,Zanele,Williams,1954-04-24,Prefer not to say,zanele.williams8924@example.com,27759818728.0,2020-04-04,Mobile,Polokwane,Limpopo,Core,,
CUS-008925,,Zanele,Nkosi,,Male,zanele.nkosi8925@example.com,27883443100.0,2023-03-24,Store,Bloemfontein,Free State,Core,,
CUS-008926,8926.0,Michael,Mthembu,1968-03-23,Prefer not to say,MICHAEL.MTHEMBU8926@EXAMPLE.COM,27896926455.0,2020-03-19,Website,Gqeberha,Eastern Cape,Emerging,,
CUS-008927,8927.0,Lerato,Dlamini,1997-01-21,Prefer not to say,lerato.dlamini8927@example.com,,2022-10-10,Store,Durban,KwaZulu-Natal,High Value,,
CUS-008928,,Thabo,Smith,1978-06-26,Prefer not to say,thabo.smith8928@example.com,27647649678.0,2026-05-11,Website,Stellenbosch,Western Cape,Standard,,
CUS-008929,,Thabo,Mokoena,1995-10-07,Female,thabo.mokoena8929@example.com,27809742582.0,2024-12-12,Website,Durban,KwaZulu-Natal,Emerging,,
CUS-008930,,Kagiso,Williams,1986-07-23,Prefer not to say,kagiso.williams8930@example.com,27683561796.0,2025-10-23,Mobile,Polokwane,Limpopo,Standard,,
CUS-008931,8931.0,Thabo,Khumalo,1998-05-22,Female,thabo.khumalo8931@example.com,27616229301.0,2018-06-21,Mobile,Cape Town,Western Cape,Standard,,
CUS-008932,8932.0,Naledi,Smith,1974-05-13,Female,naledi.smith8932@example.com,27898524374.0,2022-12-14,Website,Bloemfontein,Free State,High Value,,
CUS-008933,,Sipho,Mthembu,1967-06-28,Female,sipho.mthembu8933@example.com,27890195875.0,2025-07-31,Mobile,Bloemfontein,Free State,Standard,,
CUS-008934,,Kagiso,Khumalo,1971-09-26,Female,kagiso.khumalo8934@example.com,27833190481.0,2024-08-28,Store,Umhlanga,KwaZulu-Natal,Standard,,
CUS-008935,,Thabo,Jacobs,1995-05-18,Female,thabo.jacobs8935@example.com,27724295552.0,2025-04-10,Website,Pretoria,Gauteng,High Value,,
CUS-008936,,Kagiso,Nkosi,1999-11-08,Male,kagiso.nkosi8936@example.com,27673671045.0,2024-10-15,Store,Pretoria,Gauteng,High Value,,
CUS-008937,8937.0,Michael,Smith,,Female,michael.smith8937@example.com,27823471863.0,2019-02-08,Website,Stellenbosch,Western Cape,High Value,,
CUS-008938,8938.0,Thabo,Mokoena,1984-08-30,Male,thabo.mokoena8938@example.com,27822574613.0,2019-03-24,Mobile,Polokwane,Limpopo,Emerging,,
CUS-008939,,Zanele,Williams,1968-06-29,Female,zanele.williams8939@example.com,27846191617.0,2025-09-09,Website,Gqeberha,Eastern Cape,Emerging,,
CUS-008940,,Aisha,Nkosi,1960-10-12,Male,aisha.nkosi8940@example.com,27865526551.0,2023-04-05,Store,Midrand,Gauteng,Emerging,,
CUS-008941,,Sipho,Naidoo,1989-10-17,Female,sipho.naidoo8941@example.com,27808357391.0,2024-06-04,Store,Bloemfontein,Free State,Core,,
CUS-008942,,Nomsa,Naidoo,1996-08-08,Female,nomsa.naidoo8942@example.com,27644702803.0,2025-12-12,Mobile,Midrand,Gauteng,Emerging,,
CUS-008943,8943.0,Sipho,Smith,1976-01-20,Prefer not to say,sipho.smith8943@example.com,27751157868.0,2020-05-10,Store,Johannesburg,Gauteng,Standard,,
CUS-008944,8944.0,Kagiso,Mthembu,1946-10-22,Male,kagiso.mthembu8944@example.com,27745435644.0,2021-11-01,Store,Bloemfontein,Free State,High Value,,
CUS-008945,8945.0,Kagiso,Smith,1969-03-09,Prefer not to say,kagiso.smith8945@example.com,27631664097.0,2022-05-26,Website,Johannesburg,Gauteng,Standard,,
CUS-008946,,Kagiso,Khumalo,1978-05-09,Prefer not to say,kagiso.khumalo8946@example.com,27755932180.0,2025-06-28,Mobile,Johannesburg,Gauteng,High Value,,
CUS-008947,8947.0,Zanele,Naidoo,1992-12-04,Female,zanele.naidoo8947@example.com,27880565205.0,2021-06-20,Store,Stellenbosch,Western Cape,Emerging,,
CUS-008948,8948.0,Sipho,Botha,1960-04-22,Prefer not to say,sipho.botha8948@example.com,27842995702.0,2021-12-04,Mobile,Polokwane,Limpopo,Emerging,,
CUS-008949,8949.0,Lerato,Dlamini,1945-01-30,Prefer not to say,lerato.dlamini8949@example.com,27784051010.0,2022-10-22,Mobile,Gqeberha,Eastern Cape,Standard,,
CUS-008950,,Naledi,Dlamini,1949-08-15,Male,naledi.dlamini8950@example.com,27843362871.0,2026-04-10,Website,Midrand,Gauteng,Emerging,,
CUS-008951,,Thabo,Smith,1987-05-02,Male,thabo.smith8951@example.com,27705341945.0,2024-06-24,Referral,Midrand,Gauteng,Standard,,
CUS-008952,,Lerato,Mthembu,1966-09-01,Prefer not to say,lerato.mthembu8952@example.com,27783871568.0,2026-06-02,Mobile,Midrand,Gauteng,High Value,,
CUS-008953,8953.0,Aisha,Botha,1976-09-28,Prefer not to say,aisha.botha8953@example.com,27792822340.0,2022-09-04,Referral,Polokwane,Limpopo,Core,,
CUS-008954,8954.0,Daniel,Smith,1994-03-09,Prefer not to say,daniel.smith8954@example.com,27788039451.0,2019-10-10,Store,Johannesburg,Gauteng,Core,,
CUS-008955,8955.0,Thabo,Nkosi,,Female,,,2018-03-07,Marketplace,Umhlanga,KwaZulu-Natal,Core,,
CUS-008956,8956.0,Nomsa,Williams,1967-06-18,Male,nomsa.williams8956@example.com,27703832859.0,2020-03-24,Mobile,Sandton,Gauteng,Standard,,
CUS-008957,8957.0,Thabo,Mokoena,1983-03-04,Male,thabo.mokoena8957@example.com,27733864962.0,2022-02-19,Mobile,Bloemfontein,Free State,Standard,,
CUS-008958,8958.0,Nomsa,Jacobs,1968-10-01,Prefer not to say,nomsa.jacobs8958@example.com,27864196360.0,2022-02-22,Website,Midrand,Gauteng,Emerging,,
CUS-008959,8959.0,Michael,Mthembu,1965-11-07,Prefer not to say,michael.mthembu8959@example.com,27883631339.0,2022-06-08,Website,Stellenbosch,Western Cape,Emerging,,
CUS-008960,8960.0,Daniel,Jacobs,1977-09-21,Prefer not to say,daniel.jacobs8960@example.com,27682946714.0,2021-10-25,Referral,Polokwane,Limpopo,Standard,,
CUS-008961,8961.0,Sipho,Mokoena,1985-03-08,Prefer not to say,sipho.mokoena8961@example.com,27884082199.0,2018-11-30,Store,Midrand,Gauteng,Core,,
CUS-008962,,Nomsa,Nkosi,1992-11-09,Male,nomsa.nkosi8962@example.com,27702841175.0,2023-01-23,Store,Pretoria,Gauteng,Core,,
CUS-008963,,Sipho,Smith,,Prefer not to say,,27603261287.0,2026-05-15,Marketplace,Johannesburg,Gauteng,Standard,,
CUS-008964,,Michael,Botha,1958-03-01,Female,michael.botha8964@example.com,27695096024.0,2023-07-16,Store,Durban,KwaZulu-Natal,Core,,
CUS-008965,,Michael,Botha,1960-06-01,Female,michael.botha8965@example.com,27691566059.0,2024-04-07,Website,Gqeberha,Eastern Cape,Standard,,
CUS-008966,,Daniel,Nkosi,1974-07-19,Prefer not to say,daniel.nkosi8966@example.com,27715369258.0,2024-01-12,Store,Johannesburg,Gauteng,Core,,
CUS-008967,,Sipho,Dlamini,1990-03-05,Female,sipho.dlamini8967@example.com,27863759906.0,2023-10-08,Referral,Gqeberha,Eastern Cape,High Value,,
CUS-008968,8968.0,Lerato,Naidoo,1948-01-17,Male,lerato.naidoo8968@example.com,27765162222.0,2021-05-10,Website,Midrand,Gauteng,Emerging,,
CUS-008969,8969.0,Thabo,Botha,1997-04-09,Prefer not to say,thabo.botha8969@example.com,27641676549.0,2018-05-19,Referral,Midrand,Gauteng,High Value,,
CUS-008970,8970.0,Sipho,Mokoena,2001-07-09,Male,sipho.mokoena8970@example.com,27645948137.0,2018-10-04,Mobile,Johannesburg,Gauteng,High Value,,
CUS-008971,,Nomsa,Botha,2001-09-11,Female,nomsa.botha8971@example.com,27793385551.0,2024-09-03,Website,Sandton,Gauteng,High Value,,
CUS-008972,8972.0,Aisha,Khumalo,1993-10-08,Prefer not to say,aisha.khumalo8972@example.com,27628775680.0,2019-02-16,Store,Gqeberha,Eastern Cape,Standard,,
CUS-008973,,Sipho,Williams,1990-09-10,Prefer not to say,sipho.williams8973@example.com,27707238789.0,2024-01-25,Mobile,Stellenbosch,Western Cape,Emerging,,
CUS-008974,8974.0,Lerato,Naidoo,1994-09-05,Prefer not to say,lerato.naidoo8974@example.com,27807028737.0,2022-04-06,Store,Johannesburg,Gauteng,High Value,,
CUS-008975,,Michael,Botha,1963-08-07,Female,michael.botha8975@example.com,27700126871.0,2024-01-01,Mobile,Midrand,Gauteng,High Value,,
CUS-008976,8976.0,Aisha,Nkosi,,Female,aisha.nkosi8976@example.com,27603817534.0,2019-02-17,Marketplace,Gqeberha,Eastern Cape,Emerging,,
CUS-008977,8977.0,Thabo,Nkosi,2000-11-07,Male,thabo.nkosi8977@example.com,27665336430.0,2020-03-09,Website,Polokwane,Limpopo,Core,,
CUS-008978,8978.0,Thabo,Naidoo,1988-11-07,Male,thabo.naidoo8978@example.com,27822194463.0,2022-12-11,Store,Polokwane,Limpopo,Emerging,,
CUS-008979,8979.0,Daniel,Botha,,Male,daniel.botha8979@example.com,27722552251.0,2021-07-05,Marketplace,Bloemfontein,Free State,High Value,,
CUS-008980,,Nomsa,Dlamini,1958-02-26,Female,nomsa.dlamini8980@example.com,27774800056.0,2023-12-17,Website,Gqeberha,Eastern Cape,Emerging,,
CUS-008981,8981.0,Zanele,Khumalo,1961-10-02,Female,zanele.khumalo8981@example.com,27614994143.0,2021-08-15,Website,Gqeberha,Eastern Cape,Core,,
CUS-008982,,Aisha,Mokoena,1978-11-16,Female,aisha.mokoena8982@example.com,,2023-09-06,Mobile,Sandton,Gauteng,High Value,,
CUS-008983,,Naledi,Khumalo,1948-12-16,Prefer not to say,naledi.khumalo8983@example.com,27660305329.0,2024-08-23,Store,Pretoria,Gauteng,High Value,,
CUS-008984,8984.0,Naledi,Nkosi,2003-05-05,Male,naledi.nkosi8984@example.com,27644402619.0,2018-08-08,Store,Sandton,Gauteng,High Value,,
CUS-008985,8985.0,Daniel,Botha,1988-09-19,Prefer not to say,daniel.botha8985@example.com,27893918740.0,2018-09-18,Store,Durban,KwaZulu-Natal,High Value,,
CUS-008986,8986.0,Sipho,Botha,1960-10-18,Female,sipho.botha8986@example.com,27896806208.0,2020-03-20,Store,Polokwane,Limpopo,High Value,,
CUS-008987,8987.0,Zanele,Naidoo,1946-12-09,Prefer not to say,zanele.naidoo8987@example.com,27698439364.0,2020-03-19,Referral,Umhlanga,KwaZulu-Natal,Core,,
CUS-008988,8988.0,Michael,Jacobs,1958-02-05,Male,michael.jacobs8988@example.com,27817143137.0,2018-04-19,Referral,Cape Town,Western Cape,High Value,,
